"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"
"287"	"a"	-2.39779426159857e-15	-0.654603811685843	"u"	"g"	"ff"	"ff"	-0.664394717247163	"f"	"t"	-0.0822547671130358	"t"	"g"	0.0928513964074919	-0.175118529823886	"-"
"288"	"b"	-0.174481017308796	-0.839410929104488	"u"	"g"	"w"	"v"	-0.57773736110783	"f"	"t"	-0.287891684895625	"f"	"g"	0.906051853947879	0.342721560480465	"-"
"289"	"b"	-1.07465434551431	-0.872555683858919	"y"	"p"	"c"	"v"	-0.615089669788577	"f"	"t"	-0.287891684895625	"f"	"g"	0.0928513964074919	-0.195079749020199	"-"
"290"	"a"	-0.828308879876059	-0.604384486300341	"y"	"p"	"j"	"j"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"g"	-0.13949159146119	-0.195271683820164	"-"
"291"	"b"	-0.722852773010372	-0.805261787842347	"u"	"g"	"m"	"v"	-0.514985482524176	"f"	"f"	-0.493528602678215	"t"	"s"	0.789880360013538	-0.195271683820164	"-"
"292"	"a"	-1.12358597909998	1.05285325142121	"u"	"g"	"w"	"v"	-0.365576247801188	"f"	"t"	-0.287891684895625	"f"	"g"	-0.371834579329872	-0.195079749020199	"-"
"293"	"b"	-0.5186897501184	-0.847446021166169	"u"	"g"	"w"	"v"	-0.615089669788577	"f"	"t"	-0.287891684895625	"f"	"g"	0.51106877457112	-0.110052632635904	"-"
"294"	"b"	0.352799517019642	-0.470801080774907	"u"	"g"	"w"	"v"	-0.627042408566416	"f"	"t"	-0.0822547671130358	"f"	"g"	0.209022890341833	-0.195079749020199	"-"
"295"	"a"	-1.30665778061882	-0.88862586798228	"u"	"g"	"ff"	"ff"	-0.664394717247163	"f"	"t"	-0.287891684895625	"f"	"g"	-0.13949159146119	-0.171087899024631	"-"
"296"	"a"	0.0296820055831754	-0.328178196680083	"u"	"g"	"ff"	"ff"	0.244013429868601	"f"	"t"	-0.0822547671130358	"t"	"g"	0.0928513964074919	-0.194503944620306	"-"
"297"	"b"	3.17227399018067	0.851975949879203	"u"	"g"	"ff"	"ff"	0.530879160536737	"f"	"t"	-0.287891684895625	"f"	"g"	-0.662263314165725	-0.194120075020376	"-"
"298"	"b"	0.114046891075726	-0.453726510143837	"u"	"g"	"aa"	"v"	-0.141462395716707	"f"	"t"	-0.0822547671130358	"t"	"g"	3.11331023870036	-0.195271683820164	"-"
"299"	"b"	-1.28556655924568	-0.403507184758335	"u"	"g"	"aa"	"v"	-0.46568043506559	"f"	"t"	-0.287891684895625	"f"	"g"	-0.604177567198555	-0.191241053020908	"-"
"300"	"b"	-0.792875627969188	1.47971751719797	"u"	"g"	"c"	"v"	0.332164878355164	"f"	"t"	-0.0822547671130358	"t"	"g"	-0.0233200975268492	-0.162066963426297	"-"
"301"	"a"	2.19448496732201	-0.55416516091484	"u"	"g"	"ff"	"ff"	1.27792533415167	"f"	"t"	-0.287891684895625	"f"	"g"	-1.06886354293592	-0.193352335820518	"-"
"302"	"b"	-1.12358597909998	-0.922775009244421	"u"	"g"	"d"	"v"	-0.58969009988567	"f"	"f"	-0.493528602678215	"t"	"s"	0.557537372144856	-0.195271683820164	"-"
"303"	"b"	-0.687419521103501	-0.755042462456846	"u"	"g"	"c"	"v"	-0.514985482524176	"f"	"f"	-0.493528602678215	"t"	"s"	0.557537372144856	-0.195271683820164	"-"
"304"	"a"	-1.32015616229763	-0.378397522065584	"u"	"g"	"q"	"v"	-0.638995147344255	"f"	"f"	-0.493528602678215	"f"	"g"	-0.371834579329872	-0.195271683820164	"-"
"305"	"a"	-0.575214223398409	1.78906856157266	"u"	"g"	"q"	"h"	-0.216167013078201	"f"	"f"	-0.493528602678215	"f"	"g"	0.557537372144856	-0.195079749020199	"-"
"306"	"b"	1.44954302842279	4.33418397210988	"y"	"p"	"ff"	"ff"	-0.664394717247163	"t"	"f"	-0.493528602678215	"t"	"g"	-1.06886354293592	-0.195271683820164	"-"
"307"	"b"	-0.680670330264097	-0.403507184758335	"u"	"g"	"ff"	"ff"	0.680288395259725	"f"	"f"	-0.493528602678215	"f"	"g"	-0.13949159146119	-0.19047331382105	"-"
"308"	"b"	-1.09574556688744	1.11110766886839	"u"	"g"	"ff"	"ff"	-0.540385052427084	"f"	"f"	-0.493528602678215	"f"	"g"	-0.604177567198555	-0.195271683820164	"-"
"309"	"b"	-0.322119566920759	-0.696788045009664	"u"	"g"	"k"	"h"	-0.58969009988567	"f"	"f"	-0.493528602678215	"t"	"s"	-0.255663085395531	-0.195271683820164	"-"
"310"	"a"	0.0153399750494418	-0.353287859372834	"y"	"p"	"j"	"j"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"g"	-0.13949159146119	-0.191432987820873	"-"
"311"	"a"	-0.568465032559005	-0.0519719070598245	"u"	"g"	"w"	"v"	-0.365576247801188	"f"	"f"	-0.493528602678215	"t"	"g"	1.02222334788222	-0.194120075020376	"-"
"312"	"b"	-1.06031231498057	-0.604384486300341	"y"	"p"	"c"	"v"	0.0333464089091885	"f"	"f"	-0.493528602678215	"t"	"g"	-0.418303176903609	-0.194120075020376	"-"
"313"	"a"	-1.28556655924568	-0.91373553067503	"u"	"g"	"aa"	"v"	-0.627042408566416	"f"	"f"	-0.493528602678215	"f"	"g"	0.0928513964074919	-0.195079749020199	"-"
"314"	"a"	-1.09574556688744	1.05285325142121	"u"	"g"	"d"	"v"	-0.540385052427084	"f"	"f"	-0.493528602678215	"f"	"g"	-0.604177567198555	-0.187210422221653	"-"
"315"	"b"	-1.29231575008509	-0.955919763998852	"y"	"p"	"aa"	"v"	-0.58969009988567	"f"	"f"	-0.493528602678215	"f"	"g"	-0.720349061132896	-0.195271683820164	"-"
"316"	"b"	-0.722852773010372	-0.805261787842347	"u"	"g"	"m"	"v"	-0.514985482524176	"t"	"f"	-0.493528602678215	"t"	"s"	0.789880360013538	-0.195271683820164	"-"
"317"	"b"	-0.877240513461738	-0.90570043861335	"y"	"p"	"c"	"h"	-0.58969009988567	"f"	"f"	-0.493528602678215	"f"	"g"	0.557537372144856	-0.156116984627396	"-"
"318"	"b"	-1.1868596432194	3.46338086992528	"l"	"gg"	"ff"	"o"	-0.664394717247163	"f"	"f"	-0.493528602678215	"t"	"p"	1.54499507058676	18.9982083126347	"+"
"319"	"b"	-1.04597028444684	-0.955919763998852	"y"	"p"	"m"	"bb"	-0.664394717247163	"f"	"f"	-0.493528602678215	"t"	"s"	1.83542380542261	-0.195079749020199	"+"
"320"	"b"	0.437164402512192	-0.930810101306101	"y"	"p"	"c"	"v"	-0.216167013078201	"f"	"f"	-0.493528602678215	"t"	"g"	0.278725786702438	-0.17358305142417	"+"
"321"	"b"	-0.870491322622334	-0.654603811685843	"u"	"g"	"w"	"v"	-0.216167013078201	"f"	"f"	-0.493528602678215	"f"	"g"	-0.197577338428361	-0.193736205420447	"+"
"322"	"a"	-1.13792800963372	-0.880590775920599	"l"	"gg"	"cc"	"ff"	2.32378997721259	"f"	"f"	-0.493528602678215	"t"	"s"	0.673708866079197	-0.195271683820164	"+"
"323"	"a"	0.177320555195138	-0.880590775920599	"u"	"g"	"cc"	"v"	-0.552337791204923	"f"	"f"	-0.493528602678215	"f"	"g"	0.673708866079197	-0.186826552621724	"+"
"324"	"b"	1.43520099788906	-0.914739917182741	"y"	"p"	"k"	"v"	-0.58969009988567	"t"	"t"	1.76847749293027	"f"	"g"	1.13839484181656	0.329094189682982	"+"
"325"	"b"	0.177320555195138	-0.704823137071344	"u"	"g"	"w"	"v"	-0.316271200342602	"f"	"f"	-0.493528602678215	"f"	"g"	-0.371834579329872	-0.195271683820164	"-"
"326"	"a"	-0.174481017308796	-0.737967891825775	"y"	"p"	"x"	"v"	-0.365576247801188	"f"	"f"	-0.493528602678215	"f"	"g"	0.557537372144856	-0.192776531420625	"-"
"327"	"b"	-0.117956544028787	-0.737967891825775	"y"	"p"	"c"	"v"	-0.652441978469324	"f"	"f"	-0.493528602678215	"f"	"g"	-0.0814058444940197	-0.16091535462651	"-"
"328"	"?"	0.781373135321797	-0.252849208601831	"u"	"g"	"i"	"bb"	-0.514985482524176	"f"	"f"	-0.493528602678215	"f"	"s"	5.66908310525586	-0.195271683820164	"-"
"329"	"b"	0.275183822366496	-0.453726510143837	"y"	"p"	"w"	"v"	0.232060691090762	"f"	"f"	-0.493528602678215	"f"	"s"	0.0928513964074919	-0.195271683820164	"-"
"330"	"b"	-2.39779426159857e-15	-0.152410557830828	"y"	"p"	"i"	"v"	-0.638995147344255	"f"	"f"	-0.493528602678215	"t"	"g"	1.31846065741479	-0.195271683820164	"-"
"331"	"b"	-0.940514177581151	-0.955919763998852	"?"	"?"	"?"	"?"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"p"	-2.64143395575823e-15	-0.195271683820164	"-"
"332"	"a"	0.141887303288267	-0.453726510143837	"y"	"p"	"c"	"v"	0.0826514563677744	"f"	"f"	-0.493528602678215	"t"	"g"	-1.06886354293592	-0.194887814220235	"-"
"333"	"b"	0.211910158247083	-0.453726510143837	"u"	"g"	"c"	"v"	-0.365576247801188	"f"	"f"	-0.493528602678215	"f"	"g"	1.60308081755393	-0.192200727020731	"-"
"334"	"a"	-0.533031780652134	1.55504650527622	"u"	"g"	"d"	"v"	-0.365576247801188	"f"	"f"	-0.493528602678215	"t"	"g"	-0.0233200975268492	0.00856307374218645	"-"
"335"	"b"	0.268434631527092	-0.453726510143837	"u"	"g"	"cc"	"bb"	-0.514985482524176	"f"	"f"	-0.493528602678215	"f"	"g"	0.952520451521616	-0.195271683820164	"-"
"336"	"b"	-0.328868757760163	-0.805261787842347	"u"	"g"	"q"	"h"	-0.615089669788577	"f"	"f"	-0.493528602678215	"t"	"g"	0.209022890341833	-0.147096049029062	"-"
"337"	"b"	1.32974489102337	0.349782696024188	"u"	"g"	"c"	"v"	-0.365576247801188	"f"	"f"	-0.493528602678215	"t"	"g"	-1.06886354293592	-0.151510549428247	"-"
"338"	"a"	0.275183822366496	-0.704823137071344	"y"	"p"	"i"	"h"	-0.514985482524176	"f"	"f"	-0.493528602678215	"t"	"g"	-0.13949159146119	-0.195271683820164	"-"
"339"	"a"	0.141887303288267	-0.353287859372834	"y"	"p"	"aa"	"v"	-0.0667577783552132	"f"	"f"	-0.493528602678215	"f"	"g"	-0.0233200975268492	-0.195271683820164	"-"
"340"	"b"	-0.301028345547621	-0.353287859372834	"u"	"g"	"w"	"v"	-0.440280865162682	"f"	"f"	-0.493528602678215	"t"	"g"	0.673708866079197	-0.182412052222539	"-"
"341"	"a"	0.633734585709834	-0.152410557830828	"u"	"g"	"c"	"v"	0.232060691090762	"f"	"f"	-0.493528602678215	"f"	"g"	1.71925231148827	-0.195271683820164	"-"
"342"	"b"	0.943353715467493	-0.135335987199757	"u"	"g"	"aa"	"v"	-0.652441978469324	"f"	"f"	-0.493528602678215	"f"	"g"	-0.441537475690477	-0.176078203823709	"-"
"343"	"b"	-0.392142421879575	-0.503945835529338	"u"	"g"	"i"	"bb"	-0.514985482524176	"f"	"f"	-0.493528602678215	"t"	"g"	2.648624262963	0.572467516038029	"-"
"344"	"b"	0.184069746034542	-0.403507184758335	"u"	"g"	"i"	"bb"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"g"	-0.0233200975268492	-0.195271683820164	"-"
"345"	"b"	0.620236204031026	-0.604384486300341	"u"	"g"	"k"	"v"	-0.514985482524176	"f"	"f"	-0.493528602678215	"t"	"g"	0.673708866079197	-0.194887814220235	"-"
"346"	"b"	2.6306514253185	0.450221346795191	"u"	"g"	"e"	"z"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.192968466220589	"-"
"347"	"?"	0.0575224177957168	-0.654603811685843	"u"	"g"	"c"	"v"	-0.58969009988567	"f"	"f"	-0.493528602678215	"t"	"g"	1.09192624424283	-0.171855638224489	"-"
"348"	"b"	-0.406484452413309	-0.0519719070598245	"y"	"p"	"c"	"bb"	0.0826514563677744	"f"	"f"	-0.493528602678215	"f"	"g"	0.0928513964074919	0.0369694241369396	"-"
"349"	"b"	2.67958305890417	-0.847446021166169	"u"	"g"	"c"	"v"	-0.489585912621268	"t"	"t"	0.123382150669554	"t"	"g"	-0.0233200975268492	-0.195271683820164	"-"
"350"	"b"	-0.315370376081355	-0.654603811685843	"u"	"g"	"w"	"v"	0.00794683900628061	"f"	"t"	-0.287891684895625	"t"	"g"	-0.488006073264213	-0.19469587942027	"-"
"351"	"a"	-0.455416085998988	-0.55416516091484	"u"	"g"	"j"	"j"	-0.664394717247163	"f"	"f"	-0.493528602678215	"t"	"g"	0.534303073357988	-0.195079749020199	"-"
"352"	"b"	-0.792875627969188	-0.838406542596778	"y"	"p"	"ff"	"ff"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"g"	-0.488006073264213	-0.195271683820164	"-"
"353"	"b"	-0.765035215756647	1.35416920373422	"y"	"p"	"m"	"v"	-0.216167013078201	"f"	"f"	-0.493528602678215	"t"	"g"	-1.06886354293592	0.572467516038029	"-"
"354"	"b"	-0.0690249104431083	-0.637529241054772	"u"	"g"	"d"	"v"	-0.489585912621268	"f"	"f"	-0.493528602678215	"t"	"s"	-1.06886354293592	-0.195271683820164	"-"
"355"	"b"	0.430415211672789	-0.55416516091484	"u"	"g"	"i"	"v"	-0.58969009988567	"f"	"f"	-0.493528602678215	"t"	"g"	0.21483146503855	-0.195271683820164	"-"
"356"	"a"	-1.31340697145822	-0.922775009244421	"u"	"g"	"aa"	"v"	-0.365576247801188	"f"	"t"	-0.0822547671130358	"t"	"g"	0.789880360013538	-0.195079749020199	"-"
"357"	"b"	0.810057196389264	-0.687748566440274	"u"	"g"	"d"	"v"	-0.615089669788577	"f"	"f"	-0.493528602678215	"f"	"g"	-0.0930229938874538	-0.195271683820164	"-"
"358"	"a"	-1.0181298722343	-0.922775009244421	"u"	"g"	"q"	"v"	-0.652441978469324	"f"	"f"	-0.493528602678215	"t"	"g"	1.13839484181656	-0.195271683820164	"-"
"359"	"b"	0.0718644483294505	-0.353287859372834	"u"	"g"	"d"	"v"	-0.615089669788577	"f"	"f"	-0.493528602678215	"t"	"g"	-0.371834579329872	-0.195271683820164	"-"
"360"	"a"	0.437164402512192	-0.00978767373600325	"u"	"g"	"ff"	"ff"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"g"	-0.13949159146119	-0.195271683820164	"-"
"361"	"a"	-0.111207353189383	0.148905394482182	"u"	"g"	"k"	"v"	0.9791068647057	"f"	"f"	-0.493528602678215	"t"	"s"	-0.488006073264213	-0.195271683820164	"-"
"362"	"b"	-0.716103582170968	-0.453726510143837	"u"	"g"	"ff"	"ff"	-0.638995147344255	"f"	"f"	-0.493528602678215	"t"	"g"	-0.488006073264213	0.612389954430655	"-"
"363"	"b"	-0.399735261573905	-0.847446021166169	"u"	"g"	"k"	"ff"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"g"	-0.488006073264213	-0.195271683820164	"-"
"364"	"b"	-1.23579127680508	-0.88862586798228	"y"	"p"	"k"	"v"	-0.57773736110783	"f"	"f"	-0.493528602678215	"f"	"s"	0.0928513964074919	-0.195271683820164	"-"
"365"	"b"	-0.60305463561095	-0.55416516091484	"u"	"g"	"e"	"dd"	-0.615089669788577	"f"	"t"	-0.0822547671130358	"f"	"g"	0.789880360013538	0.0542435561337489	"-"
"366"	"b"	0.950102906306897	-0.704823137071344	"u"	"g"	"m"	"v"	3.48171154631574	"f"	"t"	-0.287891684895625	"t"	"g"	0.975754750308484	-0.173774986224134	"-"
"367"	"a"	-0.743943994383509	0.282488800007616	"u"	"g"	"aa"	"v"	-0.615089669788577	"f"	"f"	-0.493528602678215	"f"	"g"	0.209022890341833	-0.00333688385561554	"-"
"368"	"b"	0.662418646777301	-0.612419578362021	"y"	"p"	"m"	"v"	-0.615089669788577	"f"	"f"	-0.493528602678215	"f"	"s"	1.2545663357509	-0.195271683820164	"-"
"369"	"a"	-0.673921139424693	1.35416920373422	"y"	"p"	"k"	"h"	0.232060691090762	"f"	"f"	-0.493528602678215	"t"	"g"	-0.952692049001578	-0.192200727020731	"-"
"370"	"b"	-0.856149292088601	-0.805261787842347	"y"	"p"	"r"	"n"	-0.440280865162682	"f"	"f"	-0.493528602678215	"t"	"g"	-0.302131682969268	-0.194887814220235	"-"
"371"	"b"	0.120796081915129	-0.453726510143837	"y"	"p"	"w"	"v"	1.42733456887466	"f"	"f"	-0.493528602678215	"t"	"g"	0.557537372144856	-0.195271683820164	"-"
"372"	"b"	-0.44191770432018	1.65548515604723	"u"	"g"	"e"	"dd"	-0.664394717247163	"f"	"f"	-0.493528602678215	"t"	"g"	-0.255663085395531	0.0177759441404848	"-"
"373"	"a"	1.13317470782573	-0.034897336428754	"u"	"g"	"k"	"h"	-0.365576247801188	"f"	"f"	-0.493528602678215	"t"	"s"	0.325194384276174	-0.195271683820164	"-"
"374"	"b"	-0.448666895159584	-0.646568719624162	"u"	"g"	"w"	"v"	-0.627042408566416	"f"	"f"	-0.493528602678215	"f"	"g"	-0.488006073264213	-0.195271683820164	"-"
"375"	"?"	-0.286686315013887	-0.838406542596778	"u"	"g"	"aa"	"v"	-0.652441978469324	"f"	"f"	-0.493528602678215	"f"	"g"	0.441365878210515	-0.00256914465575735	"-"
"376"	"a"	-0.905924574529206	-0.855481113227849	"y"	"p"	"e"	"dd"	-0.365576247801188	"f"	"f"	-0.493528602678215	"f"	"g"	0.441365878210515	-0.195271683820164	"-"
"377"	"b"	-0.244503872267612	1.95680110836024	"u"	"g"	"d"	"v"	-0.627042408566416	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.140378331030303	"-"
"378"	"b"	-0.919422956208013	-0.788187217211277	"y"	"p"	"c"	"v"	-0.0667577783552132	"f"	"f"	-0.493528602678215	"t"	"s"	0.325194384276174	-0.195271683820164	"-"
"379"	"b"	0.240594219314551	-0.687748566440274	"u"	"g"	"i"	"bb"	-0.627042408566416	"f"	"f"	-0.493528602678215	"t"	"g"	1.48690932361958	0.668434916020303	"-"
"380"	"b"	0.169727715500808	-0.90570043861335	"u"	"g"	"i"	"bb"	0.530879160536737	"f"	"f"	-0.493528602678215	"t"	"s"	1.37073782968524	-0.195271683820164	"-"
"381"	"b"	0.978786967374364	0.0484667437111785	"u"	"g"	"i"	"bb"	0.00794683900628061	"f"	"f"	-0.493528602678215	"t"	"g"	-0.249854510698814	-0.195271683820164	"-"
"382"	"a"	-0.750693185222913	0.450221346795191	"u"	"g"	"c"	"v"	-0.615089669788577	"f"	"f"	-0.493528602678215	"f"	"g"	-0.13949159146119	-0.195271683820164	"-"
"383"	"a"	-0.61064747530528	-0.453726510143837	"y"	"p"	"i"	"bb"	0.680288395259725	"f"	"f"	-0.493528602678215	"f"	"g"	0.0928513964074919	-0.10774941503633	"-"
"384"	"a"	2.1312113032026	-0.102191232445326	"y"	"p"	"ff"	"ff"	0.829697629982712	"f"	"f"	-0.493528602678215	"t"	"g"	-1.06886354293592	-0.194503944620306	"-"
"385"	"b"	-0.800468467663518	1.34613411167254	"u"	"g"	"k"	"v"	-0.190767443175293	"f"	"f"	-0.493528602678215	"t"	"g"	-0.488006073264213	0.0373532937368687	"-"
"386"	"b"	0.20516096740768	0.148905394482182	"y"	"p"	"c"	"v"	-0.216167013078201	"f"	"f"	-0.493528602678215	"t"	"g"	-0.720349061132896	-0.195271683820164	"-"
"387"	"b"	-0.758286024917243	-0.654603811685843	"y"	"p"	"aa"	"v"	-0.503032743746337	"f"	"f"	-0.493528602678215	"t"	"g"	-0.371834579329872	-0.182412052222539	"-"
"388"	"b"	-0.877240513461738	-0.955919763998852	"u"	"g"	"c"	"v"	-0.514985482524176	"f"	"f"	-0.493528602678215	"t"	"s"	-1.06886354293592	-0.195271683820164	"-"
"389"	"b"	-0.413233643252713	1.97387567899131	"u"	"g"	"i"	"bb"	-0.664394717247163	"f"	"f"	-0.493528602678215	"t"	"g"	-0.0349372469202833	-0.195271683820164	"-"
"390"	"b"	-0.729601963849776	-0.921770622736711	"u"	"g"	"m"	"v"	-0.638995147344255	"f"	"f"	-0.493528602678215	"f"	"s"	-1.06886354293592	-0.195271683820164	"-"
"391"	"b"	-1.38342982641704	0.450221346795191	"u"	"g"	"e"	"v"	-0.365576247801188	"f"	"f"	-0.493528602678215	"f"	"g"	2.41628127509431	-0.195271683820164	"-"
"392"	"b"	0.704601089523576	0.0484667437111785	"u"	"g"	"i"	"bb"	-0.601642838663509	"f"	"f"	-0.493528602678215	"f"	"g"	2.12585254025846	-0.195271683820164	"-"
"393"	"b"	-0.3499599791333	1.55504650527622	"u"	"g"	"aa"	"bb"	-0.58969009988567	"f"	"f"	-0.493528602678215	"t"	"g"	3.11331023870036	-0.195271683820164	"-"
"394"	"b"	-0.575214223398409	-0.847446021166169	"u"	"g"	"m"	"v"	-0.365576247801188	"f"	"f"	-0.493528602678215	"t"	"g"	-0.371834579329872	-0.195079749020199	"-"
"395"	"b"	0.810057196389264	-0.704823137071344	"y"	"p"	"w"	"v"	-0.58969009988567	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.157844397827077	"-"
"396"	"a"	0.127545272754533	-0.629494148993092	"u"	"g"	"d"	"v"	-0.503032743746337	"f"	"f"	-0.493528602678215	"t"	"g"	-1.06886354293592	-0.195271683820164	"-"
"397"	"b"	-0.146640605096255	-0.546130068853159	"y"	"p"	"x"	"h"	-0.652441978469324	"f"	"f"	-0.493528602678215	"f"	"g"	-0.325365981756136	-0.195079749020199	"-"
"398"	"a"	-0.673921139424693	-0.838406542596778	"y"	"p"	"ff"	"ff"	-0.627042408566416	"f"	"f"	-0.493528602678215	"f"	"g"	-0.371834579329872	-0.178573356223248	"-"
"399"	"b"	-0.455416085998988	1.55504650527622	"y"	"p"	"k"	"h"	-0.290871630439694	"f"	"f"	-0.493528602678215	"t"	"g"	-1.06886354293592	-0.192008792220766	"-"
"400"	"b"	-0.0479336890699708	-0.537090590283769	"u"	"g"	"c"	"v"	-0.638995147344255	"f"	"f"	-0.493528602678215	"f"	"g"	0.673708866079197	-0.195271683820164	"-"
"401"	"b"	-0.91267376536861	0.065541314342249	"y"	"p"	"j"	"v"	-0.57773736110783	"f"	"f"	-0.493528602678215	"f"	"g"	-0.255663085395531	-0.159955680626687	"-"
"402"	"b"	-0.223412650894475	-0.880590775920599	"u"	"g"	"c"	"v"	-0.57773736110783	"f"	"f"	-0.493528602678215	"f"	"g"	0.209022890341833	-0.168400811825127	"-"
"403"	"a"	1.71697971543418	0.349782696024188	"u"	"g"	"i"	"bb"	0.25746026099367	"f"	"f"	-0.493528602678215	"t"	"g"	-0.644837590075574	-0.195271683820164	"-"
"404"	"a"	-0.750693185222913	-0.88862586798228	"u"	"g"	"q"	"v"	-0.440280865162682	"f"	"f"	-0.493528602678215	"f"	"s"	-0.13949159146119	-0.195271683820164	"-"
"405"	"b"	0.20516096740768	0.065541314342249	"y"	"p"	"i"	"bb"	-0.34017667789828	"f"	"f"	-0.493528602678215	"t"	"g"	1.71925231148827	-0.195271683820164	"-"
"406"	"a"	3.20011440239321	0.249344045253185	"u"	"g"	"ff"	"ff"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"s"	-1.06886354293592	-0.195271683820164	"-"
"407"	"a"	0.739190692575522	0.676208311029947	"y"	"p"	"k"	"v"	-0.615089669788577	"f"	"t"	-0.0822547671130358	"f"	"g"	-2.64143395575823e-15	-0.191816857420802	"-"
"408"	"a"	-1.01138068139489	-0.822336358473418	"y"	"p"	"c"	"v"	-0.365576247801188	"f"	"t"	-0.287891684895625	"f"	"g"	10.5482858504982	-0.194887814220235	"-"
"409"	"b"	-1.31340697145822	-0.328178196680083	"u"	"g"	"w"	"v"	-0.638995147344255	"f"	"t"	-0.287891684895625	"f"	"g"	-1.06886354293592	-0.194120075020376	"-"
"410"	"b"	-1.22229289512627	-0.90570043861335	"u"	"g"	"q"	"v"	-0.564290529982762	"f"	"t"	0.329019068452143	"f"	"g"	-0.13949159146119	-0.193736205420447	"-"
"411"	"b"	-0.0268424676968333	-0.386432614127265	"u"	"g"	"ff"	"ff"	-0.664394717247163	"f"	"t"	0.534655986234733	"f"	"g"	-0.0465543963137174	-0.16724920302534	"-"
"412"	"b"	-0.539780971491538	-0.353287859372834	"u"	"g"	"c"	"v"	-0.290871630439694	"f"	"t"	-0.287891684895625	"f"	"g"	-1.06886354293592	-0.191049118220944	"-"
"413"	"a"	-0.750693185222913	-0.797226695780667	"u"	"g"	"i"	"v"	-0.638995147344255	"f"	"f"	-0.493528602678215	"f"	"g"	-0.232428786608663	-0.195271683820164	"-"
"414"	"b"	0.760281913948659	-0.654603811685843	"u"	"g"	"i"	"bb"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"s"	0.673708866079197	-0.195271683820164	"-"
"415"	"b"	-0.786126437129784	-0.863516205289529	"u"	"g"	"k"	"v"	-0.627042408566416	"f"	"f"	-0.493528602678215	"t"	"g"	0.557537372144856	-0.184715269822114	"-"
"416"	"a"	-0.786126437129784	-0.704823137071344	"y"	"p"	"ff"	"ff"	0.306765308452256	"f"	"f"	-0.493528602678215	"f"	"g"	0.557537372144856	-0.195271683820164	"-"
"417"	"b"	-0.765035215756647	-0.930810101306101	"y"	"p"	"k"	"v"	-0.627042408566416	"f"	"f"	-0.493528602678215	"f"	"g"	0.0928513964074919	-0.181836247822645	"-"
"418"	"b"	-0.673921139424693	-0.596349394238661	"u"	"g"	"c"	"v"	-0.503032743746337	"f"	"f"	-0.493528602678215	"t"	"g"	-0.2788973841824	-0.195079749020199	"-"
"419"	"b"	0.578053761284751	-0.814301266411738	"u"	"g"	"c"	"v"	-0.552337791204923	"f"	"t"	-0.0822547671130358	"f"	"g"	0.238065763825418	-0.0993042838378897	"-"
"420"	"a"	-0.420826482947042	-0.445691418082156	"y"	"p"	"ff"	"ff"	-0.664394717247163	"f"	"f"	-0.493528602678215	"t"	"g"	-0.0233200975268492	-0.183755595822291	"-"
"421"	"b"	0.28952585290023	-0.453726510143837	"u"	"g"	"i"	"v"	-0.365576247801188	"f"	"f"	-0.493528602678215	"t"	"g"	0.150937143374662	-0.195271683820164	"-"
"422"	"b"	-0.940514177581151	-0.737967891825775	"u"	"g"	"q"	"v"	-0.216167013078201	"f"	"f"	-0.493528602678215	"f"	"g"	-0.441537475690477	-0.193928140220412	"-"
"423"	"b"	-0.1812302081482	-0.704823137071344	"u"	"g"	"w"	"v"	-0.141462395716707	"f"	"f"	-0.493528602678215	"f"	"g"	0.0928513964074919	-0.195271683820164	"-"
"424"	"b"	-0.455416085998988	-0.788187217211277	"u"	"g"	"cc"	"v"	-0.316271200342602	"f"	"f"	-0.493528602678215	"f"	"g"	-0.488006073264213	-0.195271683820164	"-"
"425"	"b"	0.177320555195138	-0.521020406160409	"u"	"g"	"c"	"v"	-0.216167013078201	"f"	"f"	-0.493528602678215	"f"	"p"	-0.371834579329872	-0.195271683820164	"-"
"426"	"b"	-0.589556253932143	-0.704823137071344	"u"	"g"	"c"	"v"	-0.58969009988567	"f"	"f"	-0.493528602678215	"f"	"g"	-0.429920326297043	-0.195271683820164	"-"
"427"	"a"	-0.328868757760163	-0.546130068853159	"u"	"g"	"w"	"v"	-0.58969009988567	"f"	"f"	-0.493528602678215	"t"	"g"	-0.0233200975268492	-0.185674943821936	"-"
"428"	"b"	0.500438066631605	-0.788187217211277	"u"	"g"	"e"	"v"	-0.652441978469324	"f"	"f"	-0.493528602678215	"f"	"g"	-0.371834579329872	-0.194312009820341	"-"
