"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"
"342"	"b"	0.43609022556391	0.145892857142857	"u"	"g"	"aa"	"v"	0.00140350877192982	"f"	"f"	0	"f"	"g"	0.054	0.001	"-"
"343"	"b"	0.198045112781955	0.0803571428571429	"u"	"g"	"i"	"bb"	0.0175438596491228	"f"	"f"	0	"t"	"g"	0.32	0.04	"-"
"344"	"b"	0.300751879699248	0.0982142857142857	"u"	"g"	"i"	"bb"	0	"f"	"f"	0	"f"	"g"	0.09	0	"-"
"345"	"b"	0.378496240601504	0.0625	"u"	"g"	"k"	"v"	0.0175438596491228	"f"	"f"	0	"t"	"g"	0.15	2e-05	"-"
"346"	"b"	0.736842105263158	0.25	"u"	"g"	"e"	"z"	0	"f"	"f"	0	"f"	"g"	0	0.00012	"-"
"347"	"?"	0.278195488721804	0.0535714285714286	"u"	"g"	"c"	"v"	0.0087719298245614	"f"	"f"	0	"t"	"g"	0.186	0.00122	"-"
"348"	"b"	0.195488721804511	0.160714285714286	"y"	"p"	"c"	"bb"	0.087719298245614	"f"	"f"	0	"f"	"g"	0.1	0.0121	"-"
"349"	"b"	0.745563909774436	0.0192857142857143	"u"	"g"	"c"	"v"	0.0205263157894737	"t"	"t"	0.0447761194029851	"t"	"g"	0.09	0	"-"
"350"	"b"	0.211729323308271	0.0535714285714286	"u"	"g"	"w"	"v"	0.0789473684210526	"f"	"t"	0.0149253731343284	"t"	"g"	0.05	3e-05	"-"
"351"	"a"	0.186766917293233	0.0714285714285714	"u"	"g"	"j"	"j"	0	"f"	"f"	0	"t"	"g"	0.138	1e-05	"-"
"352"	"b"	0.126616541353383	0.0208928571428571	"y"	"p"	"ff"	"ff"	0	"f"	"f"	0	"f"	"g"	0.05	0	"-"
"353"	"b"	0.131578947368421	0.410714285714286	"y"	"p"	"m"	"v"	0.0526315789473684	"f"	"f"	0	"t"	"g"	0	0.04	"-"
"354"	"b"	0.255639097744361	0.0566071428571429	"u"	"g"	"d"	"v"	0.0205263157894737	"f"	"f"	0	"t"	"s"	0	0	"-"
"355"	"b"	0.344661654135338	0.0714285714285714	"u"	"g"	"i"	"v"	0.0087719298245614	"f"	"f"	0	"t"	"g"	0.1105	0	"-"
"356"	"a"	0.0338345864661654	0.00589285714285714	"u"	"g"	"aa"	"v"	0.0350877192982456	"f"	"t"	0.0298507462686567	"t"	"g"	0.16	1e-05	"-"
"357"	"b"	0.412330827067669	0.0476785714285714	"u"	"g"	"d"	"v"	0.00578947368421053	"f"	"f"	0	"f"	"g"	0.084	0	"-"
"358"	"a"	0.0864661654135338	0.00589285714285714	"u"	"g"	"q"	"v"	0.00140350877192982	"f"	"f"	0	"t"	"g"	0.19	0	"-"
"359"	"b"	0.280751879699248	0.107142857142857	"u"	"g"	"d"	"v"	0.00578947368421053	"f"	"f"	0	"t"	"g"	0.06	0	"-"
"360"	"a"	0.345864661654135	0.168214285714286	"u"	"g"	"ff"	"ff"	0	"f"	"f"	0	"f"	"g"	0.08	0	"-"
"361"	"a"	0.24812030075188	0.196428571428571	"u"	"g"	"k"	"v"	0.192982456140351	"f"	"f"	0	"t"	"s"	0.05	0	"-"
"362"	"b"	0.140300751879699	0.0892857142857143	"u"	"g"	"ff"	"ff"	0.00298245614035088	"f"	"f"	0	"t"	"g"	0.05	0.04208	"-"
"363"	"b"	0.196691729323308	0.0192857142857143	"u"	"g"	"k"	"ff"	0	"f"	"f"	0	"f"	"g"	0.05	0	"-"
"364"	"b"	0.0476691729323309	0.0119642857142857	"y"	"p"	"k"	"v"	0.0101754385964912	"f"	"f"	0	"f"	"s"	0.1	0	"-"
"365"	"b"	0.160451127819549	0.0714285714285714	"u"	"g"	"e"	"dd"	0.00578947368421053	"f"	"t"	0.0298507462686567	"f"	"g"	0.16	0.013	"-"
"366"	"b"	0.437293233082707	0.0446428571428571	"u"	"g"	"m"	"v"	0.486842105263158	"f"	"t"	0.0149253731343284	"t"	"g"	0.176	0.00112	"-"
"367"	"a"	0.135338345864662	0.220178571428571	"u"	"g"	"aa"	"v"	0.00578947368421053	"f"	"f"	0	"f"	"g"	0.11	0.01	"-"
"368"	"b"	0.386015037593985	0.0610714285714286	"y"	"p"	"m"	"v"	0.00578947368421053	"f"	"f"	0	"f"	"s"	0.2	0	"-"
"369"	"a"	0.14781954887218	0.410714285714286	"y"	"p"	"k"	"h"	0.105263157894737	"f"	"f"	0	"t"	"g"	0.01	0.00016	"-"
"370"	"b"	0.115338345864662	0.0267857142857143	"y"	"p"	"r"	"n"	0.0263157894736842	"f"	"f"	0	"t"	"g"	0.066	2e-05	"-"
"371"	"b"	0.289473684210526	0.0892857142857143	"y"	"p"	"w"	"v"	0.245614035087719	"f"	"f"	0	"t"	"g"	0.14	0	"-"
"372"	"b"	0.189172932330827	0.464285714285714	"u"	"g"	"e"	"dd"	0	"f"	"f"	0	"t"	"g"	0.07	0.0111	"-"
"373"	"a"	0.469924812030075	0.16375	"u"	"g"	"k"	"h"	0.0350877192982456	"f"	"f"	0	"t"	"s"	0.12	0	"-"
"374"	"b"	0.18796992481203	0.055	"u"	"g"	"w"	"v"	0.0043859649122807	"f"	"f"	0	"f"	"g"	0.05	0	"-"
"375"	"?"	0.216842105263158	0.0208928571428571	"u"	"g"	"aa"	"v"	0.00140350877192982	"f"	"f"	0	"f"	"g"	0.13	0.01004	"-"
"376"	"a"	0.106466165413534	0.0178571428571429	"y"	"p"	"e"	"dd"	0.0350877192982456	"f"	"f"	0	"f"	"g"	0.13	0	"-"
"377"	"b"	0.224360902255639	0.517857142857143	"u"	"g"	"d"	"v"	0.0043859649122807	"f"	"f"	0	"f"	"g"	0	0.00286	"-"
"378"	"b"	0.10406015037594	0.0298214285714286	"y"	"p"	"c"	"v"	0.0701754385964912	"f"	"f"	0	"t"	"s"	0.12	0	"-"
"379"	"b"	0.310827067669173	0.0476785714285714	"u"	"g"	"i"	"bb"	0.0043859649122807	"f"	"f"	0	"t"	"g"	0.22	0.045	"-"
"380"	"b"	0.298195488721804	0.00892857142857143	"u"	"g"	"i"	"bb"	0.140350877192982	"f"	"f"	0	"t"	"s"	0.21	0	"-"
"381"	"b"	0.442406015037594	0.178571428571429	"u"	"g"	"i"	"bb"	0.0789473684210526	"f"	"f"	0	"t"	"g"	0.0705	0	"-"
"382"	"a"	0.134135338345865	0.25	"u"	"g"	"c"	"v"	0.00578947368421053	"f"	"f"	0	"f"	"g"	0.08	0	"-"
"383"	"a"	0.159097744360902	0.0892857142857143	"y"	"p"	"i"	"bb"	0.157894736842105	"f"	"f"	0	"f"	"g"	0.1	0.00456	"-"
"384"	"a"	0.64781954887218	0.151785714285714	"y"	"p"	"ff"	"ff"	0.175438596491228	"f"	"f"	0	"t"	"g"	0	4e-05	"-"
"385"	"b"	0.125263157894737	0.409285714285714	"u"	"g"	"k"	"v"	0.0556140350877193	"f"	"f"	0	"t"	"g"	0.05	0.01212	"-"
"386"	"b"	0.304511278195489	0.196428571428571	"y"	"p"	"c"	"v"	0.0526315789473684	"f"	"f"	0	"t"	"g"	0.03	0	"-"
"387"	"b"	0.132781954887218	0.0535714285714286	"y"	"p"	"aa"	"v"	0.0189473684210526	"f"	"f"	0	"t"	"g"	0.06	0.00067	"-"
"388"	"b"	0.111578947368421	0	"u"	"g"	"c"	"v"	0.0175438596491228	"f"	"f"	0	"t"	"s"	0	0	"-"
"389"	"b"	0.194285714285714	0.520892857142857	"u"	"g"	"i"	"bb"	0	"f"	"f"	0	"t"	"g"	0.089	0	"-"
"390"	"b"	0.137894736842105	0.00607142857142857	"u"	"g"	"m"	"v"	0.00298245614035088	"f"	"f"	0	"f"	"s"	0	0	"-"
"391"	"b"	0.0213533834586466	0.25	"u"	"g"	"e"	"v"	0.0350877192982456	"f"	"f"	0	"f"	"g"	0.3	0	"-"
"392"	"b"	0.393533834586466	0.178571428571429	"u"	"g"	"i"	"bb"	0.00736842105263158	"f"	"f"	0	"f"	"g"	0.275	0	"-"
"393"	"b"	0.205563909774436	0.446428571428571	"u"	"g"	"aa"	"bb"	0.0087719298245614	"f"	"f"	0	"t"	"g"	0.36	0	"-"
"394"	"b"	0.165413533834586	0.0192857142857143	"u"	"g"	"m"	"v"	0.0350877192982456	"f"	"f"	0	"t"	"g"	0.06	1e-05	"-"
"395"	"b"	0.412330827067669	0.0446428571428571	"y"	"p"	"w"	"v"	0.0087719298245614	"f"	"f"	0	"f"	"g"	0	0.00195	"-"
"396"	"a"	0.290676691729323	0.0580357142857143	"u"	"g"	"d"	"v"	0.0189473684210526	"f"	"f"	0	"t"	"g"	0	0	"-"
"397"	"b"	0.241804511278195	0.0728571428571429	"y"	"p"	"x"	"h"	0.00140350877192982	"f"	"f"	0	"f"	"g"	0.064	1e-05	"-"
"398"	"a"	0.14781954887218	0.0208928571428571	"y"	"p"	"ff"	"ff"	0.0043859649122807	"f"	"f"	0	"f"	"g"	0.06	0.00087	"-"
"399"	"b"	0.186766917293233	0.446428571428571	"y"	"p"	"k"	"h"	0.043859649122807	"f"	"f"	0	"t"	"g"	0	0.00017	"-"
"400"	"b"	0.259398496240602	0.0744642857142857	"u"	"g"	"c"	"v"	0.00298245614035088	"f"	"f"	0	"f"	"g"	0.15	0	"-"
"401"	"b"	0.105263157894737	0.181607142857143	"y"	"p"	"j"	"v"	0.0101754385964912	"f"	"f"	0	"f"	"g"	0.07	0.00184	"-"
"402"	"b"	0.22812030075188	0.0133928571428571	"u"	"g"	"c"	"v"	0.0101754385964912	"f"	"f"	0	"f"	"g"	0.11	0.0014	"-"
"403"	"a"	0.573984962406015	0.232142857142857	"u"	"g"	"i"	"bb"	0.108245614035088	"f"	"f"	0	"t"	"g"	0.0365	0	"-"
"404"	"a"	0.134135338345865	0.0119642857142857	"u"	"g"	"q"	"v"	0.0263157894736842	"f"	"f"	0	"f"	"s"	0.08	0	"-"
"405"	"b"	0.304511278195489	0.181607142857143	"y"	"p"	"i"	"bb"	0.0380701754385965	"f"	"f"	0	"t"	"g"	0.24	0	"-"
"406"	"a"	0.838345864661654	0.214285714285714	"u"	"g"	"ff"	"ff"	0	"f"	"f"	0	"f"	"s"	0	0	"-"
"407"	"a"	0.399699248120301	0.290178571428571	"y"	"p"	"k"	"v"	0.00578947368421053	"f"	"t"	0.0298507462686567	"f"	"g"	0.092007385524372	0.00018	"-"
"408"	"a"	0.0876691729323308	0.02375	"y"	"p"	"c"	"v"	0.0350877192982456	"f"	"t"	0.0149253731343284	"f"	"g"	1	2e-05	"-"
"409"	"b"	0.0338345864661654	0.111607142857143	"u"	"g"	"w"	"v"	0.00298245614035088	"f"	"t"	0.0149253731343284	"f"	"g"	0	6e-05	"-"
"410"	"b"	0.0500751879699248	0.00892857142857143	"u"	"g"	"q"	"v"	0.0117543859649123	"f"	"t"	0.0597014925373134	"f"	"g"	0.08	8e-05	"-"
"411"	"b"	0.263157894736842	0.10125	"u"	"g"	"ff"	"ff"	0	"f"	"t"	0.0746268656716418	"f"	"g"	0.088	0.00146	"-"
"412"	"b"	0.171729323308271	0.107142857142857	"u"	"g"	"c"	"v"	0.043859649122807	"f"	"t"	0.0149253731343284	"f"	"g"	0	0.00022	"-"
"413"	"a"	0.134135338345865	0.0282142857142857	"u"	"g"	"i"	"v"	0.00298245614035088	"f"	"f"	0	"f"	"g"	0.072	0	"-"
"414"	"b"	0.403458646616541	0.0535714285714286	"u"	"g"	"i"	"bb"	0	"f"	"f"	0	"f"	"s"	0.15	0	"-"
"415"	"b"	0.12781954887218	0.0164285714285714	"u"	"g"	"k"	"v"	0.0043859649122807	"f"	"f"	0	"t"	"g"	0.14	0.00055	"-"
"416"	"a"	0.12781954887218	0.0446428571428571	"y"	"p"	"ff"	"ff"	0.114035087719298	"f"	"f"	0	"f"	"g"	0.14	0	"-"
"417"	"b"	0.131578947368421	0.00446428571428571	"y"	"p"	"k"	"v"	0.0043859649122807	"f"	"f"	0	"f"	"g"	0.1	7e-04	"-"
"418"	"b"	0.14781954887218	0.0639285714285714	"u"	"g"	"c"	"v"	0.0189473684210526	"f"	"f"	0	"t"	"g"	0.068	1e-05	"-"
"419"	"b"	0.370977443609023	0.0251785714285714	"u"	"g"	"c"	"v"	0.0131578947368421	"f"	"t"	0.0298507462686567	"f"	"g"	0.1125	0.005	"-"
"420"	"a"	0.192932330827068	0.0907142857142857	"y"	"p"	"ff"	"ff"	0	"f"	"f"	0	"t"	"g"	0.09	6e-04	"-"
"421"	"b"	0.319548872180451	0.0892857142857143	"u"	"g"	"i"	"v"	0.0350877192982456	"f"	"f"	0	"t"	"g"	0.105	0	"-"
"422"	"b"	0.100300751879699	0.03875	"u"	"g"	"q"	"v"	0.0526315789473684	"f"	"f"	0	"f"	"g"	0.054	7e-05	"-"
"423"	"b"	0.235639097744361	0.0446428571428571	"u"	"g"	"w"	"v"	0.0614035087719298	"f"	"f"	0	"f"	"g"	0.1	0	"-"
"424"	"b"	0.186766917293233	0.0298214285714286	"u"	"g"	"cc"	"v"	0.0408771929824561	"f"	"f"	0	"f"	"g"	0.05	0	"-"
"425"	"b"	0.299548872180451	0.0773214285714286	"u"	"g"	"c"	"v"	0.0526315789473684	"f"	"f"	0	"f"	"p"	0.06	0	"-"
"426"	"b"	0.162857142857143	0.0446428571428571	"u"	"g"	"c"	"v"	0.0087719298245614	"f"	"f"	0	"f"	"g"	0.055	0	"-"
"427"	"a"	0.209323308270677	0.0728571428571429	"u"	"g"	"w"	"v"	0.0087719298245614	"f"	"f"	0	"t"	"g"	0.09	5e-04	"-"
"428"	"b"	0.357142857142857	0.0298214285714286	"u"	"g"	"e"	"v"	0.00140350877192982	"f"	"f"	0	"f"	"g"	0.06	5e-05	"-"
"429"	"b"	0.532631578947368	0.0817857142857143	"u"	"g"	"ff"	"ff"	0.0101754385964912	"f"	"f"	0	"f"	"g"	0.1	3e-05	"-"
"430"	"b"	0.298195488721804	0.0119642857142857	"y"	"p"	"cc"	"v"	0.00298245614035088	"f"	"f"	0	"f"	"g"	0.09	0	"-"
"431"	"b"	0.572631578947368	0.107142857142857	"y"	"p"	"ff"	"ff"	0.0526315789473684	"f"	"f"	0	"f"	"g"	0.09	4e-05	"-"
"432"	"b"	0.137894736842105	0.113035714285714	"y"	"p"	"c"	"v"	0.00578947368421053	"f"	"f"	0	"f"	"g"	0.08	0.01058	"-"
"433"	"b"	0.121503759398496	0.055	"u"	"g"	"k"	"v"	0.00298245614035088	"f"	"f"	0	"t"	"g"	0.178	0	"-"
"434"	"b"	0.172932330827068	0.0357142857142857	"u"	"g"	"aa"	"v"	0.0175438596491228	"f"	"f"	0	"f"	"g"	0.1	0	"-"
"435"	"b"	0.674135338345865	0.0967857142857143	"u"	"g"	"c"	"v"	0.0847368421052632	"f"	"f"	0	"t"	"g"	0.16	0	"-"
"436"	"b"	0.0789473684210526	0	"y"	"p"	"ff"	"ff"	0	"f"	"t"	0.0597014925373134	"f"	"g"	0.0225	1e-05	"-"
"437"	"b"	0.0876691729323308	0.0208928571428571	"u"	"g"	"ff"	"ff"	0	"f"	"t"	0.0447761194029851	"f"	"g"	0.175	0.00769	"-"
"438"	"a"	0.595187969924812	0.00589285714285714	"u"	"g"	"ff"	"ff"	0	"f"	"f"	0	"t"	"s"	0.031	0.00027	"-"
"439"	"a"	0.201804511278196	0.0446428571428571	"u"	"g"	"ff"	"ff"	0	"f"	"t"	0.0149253731343284	"f"	"g"	0.046	0.003	"-"
"440"	"b"	0.183007518796993	0.03125	"u"	"g"	"k"	"v"	0.0131578947368421	"f"	"t"	0.0298507462686567	"t"	"g"	0.087	3e-05	"-"
"441"	"b"	0.140300751879699	0	"u"	"g"	"k"	"v"	0.0350877192982456	"f"	"t"	0.164179104477612	"f"	"s"	0	0	"-"
"442"	"b"	0.388421052631579	0.178571428571429	"u"	"g"	"ff"	"ff"	0	"f"	"t"	0.0298507462686567	"f"	"g"	0.0085	1e-05	"-"
"443"	"b"	0.253082706766917	0.0967857142857143	"y"	"p"	"m"	"v"	0.0043859649122807	"f"	"f"	0	"t"	"s"	0.04	0	"-"
"444"	"b"	0.0526315789473684	0.107142857142857	"u"	"g"	"k"	"v"	0.00140350877192982	"f"	"f"	0	"t"	"g"	0.08	4e-04	"-"
"445"	"a"	0.0589473684210527	0	"y"	"p"	"j"	"ff"	0	"f"	"f"	0	"f"	"g"	0.043	0	"-"
"446"	"a"	0.26794242242775	0.401785714285714	"u"	"g"	"ff"	"ff"	0	"f"	"f"	0	"f"	"g"	0.092007385524372	0.052	"-"
"447"	"b"	0.0413533834586466	0.00446428571428571	"u"	"g"	"c"	"v"	0.00578947368421053	"f"	"f"	0	"f"	"g"	0.066	0	"-"
"448"	"a"	0.204210526315789	0.0594642857142857	"u"	"g"	"ff"	"ff"	0	"f"	"f"	0	"f"	"g"	0.17	1e-05	"-"
"449"	"b"	0.263157894736842	0.0401785714285714	"u"	"g"	"ff"	"ff"	0	"f"	"t"	0.0149253731343284	"f"	"g"	0.048	0.00019	"-"
"450"	"b"	0.093984962406015	0.25	"u"	"g"	"c"	"v"	0.0175438596491228	"f"	"f"	0	"f"	"g"	0	0	"-"
"451"	"b"	0.26794242242775	0.107142857142857	"y"	"p"	"i"	"bb"	0.245614035087719	"f"	"f"	0	"f"	"g"	0	1e-05	"-"
"452"	"b"	0.387218045112782	0.0580357142857143	"u"	"g"	"c"	"v"	0.0526315789473684	"f"	"f"	0	"f"	"g"	0	0.00316	"-"
"453"	"b"	0.342105263157895	0.151785714285714	"u"	"g"	"q"	"v"	0.12280701754386	"f"	"f"	0	"f"	"g"	0.227	5e-04	"-"
"454"	"?"	0.240601503759398	0.02375	"u"	"g"	"w"	"v"	0.0087719298245614	"f"	"f"	0	"t"	"g"	0.15	0	"-"
"455"	"b"	0.581503759398496	0.0535714285714286	"u"	"g"	"d"	"v"	0.131578947368421	"f"	"f"	0	"t"	"g"	0	0.0035	"-"
"456"	"b"	0.337142857142857	0.647321428571429	"u"	"g"	"w"	"v"	0.00298245614035088	"f"	"f"	0	"f"	"g"	0.16	0.03552	"-"
"457"	"b"	0.313233082706767	0	"?"	"?"	"?"	"?"	0	"f"	"f"	0	"f"	"p"	0.092007385524372	0	"-"
"458"	"b"	0.239398496240602	0.0267857142857143	"y"	"p"	"c"	"v"	0.00140350877192982	"f"	"f"	0	"f"	"g"	0.12	0	"-"
"459"	"b"	0.337142857142857	0.196428571428571	"u"	"g"	"i"	"bb"	0.175438596491228	"f"	"f"	0	"f"	"g"	0.105	0.00687	"-"
"460"	"b"	0.179248120300752	0.0103571428571429	"y"	"p"	"c"	"v"	0.0526315789473684	"f"	"f"	0	"t"	"g"	0.08	0	"-"
"461"	"a"	0.161654135338346	0.08625	"y"	"p"	"c"	"v"	0	"f"	"f"	0	"f"	"g"	0.06	0	"-"
"462"	"b"	0.155338345864662	0.03125	"u"	"g"	"m"	"v"	0.00298245614035088	"f"	"t"	0.0597014925373134	"f"	"g"	0.127	0.0195	"-"
"463"	"b"	0.122857142857143	0.0178571428571429	"u"	"g"	"c"	"v"	0.0043859649122807	"f"	"f"	0	"f"	"g"	0.18	0	"-"
"464"	"a"	0.343308270676692	0.0103571428571429	"u"	"g"	"ff"	"ff"	0	"f"	"t"	0.149253731343284	"f"	"g"	0.1	0.00018	"-"
"465"	"a"	0.139097744360902	0.0655357142857143	"u"	"g"	"j"	"j"	0	"f"	"t"	0.0149253731343284	"f"	"g"	0.1	0.00053	"-"
"466"	"a"	0.20796992481203	0.107142857142857	"u"	"g"	"m"	"v"	0.0978947368421053	"f"	"t"	0.0149253731343284	"t"	"g"	0.14	1e-04	"-"
"467"	"b"	0.260601503759398	0.110178571428571	"u"	"g"	"c"	"v"	0.087719298245614	"f"	"t"	0.0298507462686567	"t"	"g"	0.08	0.00041	"-"
"468"	"a"	0.250676691729323	0.0491071428571429	"u"	"g"	"w"	"h"	0.00140350877192982	"f"	"t"	0.0447761194029851	"f"	"g"	0	0.00033	"-"
"469"	"b"	0.125263157894737	0.0833928571428571	"u"	"g"	"k"	"v"	0.0263157894736842	"f"	"f"	0	"f"	"g"	0.09	0	"-"
"470"	"b"	0.038796992481203	0.145892857142857	"u"	"g"	"i"	"h"	0.0145614035087719	"f"	"f"	0	"t"	"g"	0.06	0	"-"
"471"	"a"	0.122857142857143	0.416607142857143	"u"	"g"	"k"	"h"	0.00298245614035088	"f"	"f"	0	"f"	"g"	0.16	5e-05	"-"
"472"	"b"	0.110225563909774	0.147321428571429	"y"	"p"	"i"	"h"	0.00140350877192982	"f"	"f"	0	"f"	"g"	0.07	0.001	"-"
"473"	"b"	0.0551879699248121	0.232142857142857	"u"	"g"	"i"	"v"	0.0043859649122807	"f"	"f"	0	"f"	"g"	0.03	0.001	"-"
"474"	"b"	0.0815037593984963	0.142857142857143	"y"	"p"	"i"	"v"	0.0350877192982456	"f"	"f"	0	"t"	"g"	0.18	0.01	"-"
"475"	"b"	0.10406015037594	0.0148214285714286	"u"	"g"	"c"	"v"	0.0043859649122807	"f"	"f"	0	"f"	"g"	0	0.00044	"-"
"476"	"b"	0.195488721804511	0.0714285714285714	"u"	"g"	"d"	"v"	0.0263157894736842	"f"	"f"	0	"t"	"g"	0.04	0	"-"
"477"	"b"	0.14781954887218	0.0298214285714286	"u"	"g"	"i"	"h"	0.00298245614035088	"f"	"f"	0	"t"	"g"	0.11	5e-05	"-"
"478"	"b"	0.382255639097744	0.0892857142857143	"y"	"p"	"i"	"h"	0.350877192982456	"f"	"f"	0	"t"	"s"	0.1	0	"-"
"479"	"b"	0.135338345864662	0.410714285714286	"u"	"g"	"i"	"v"	0.0145614035087719	"f"	"f"	0	"f"	"g"	0	0	"-"
"480"	"?"	0.191729323308271	0.0967857142857143	"y"	"p"	"?"	"?"	0.00298245614035088	"f"	"f"	0	"f"	"s"	0.04	0	"-"
"481"	"a"	0.0476691729323309	0.0178571428571429	"u"	"g"	"i"	"v"	0.00578947368421053	"f"	"t"	0.0895522388059701	"t"	"g"	0.12	0.00035	"-"
"482"	"b"	0.146616541353383	0.113035714285714	"y"	"p"	"k"	"v"	0.0145614035087719	"f"	"t"	0.0149253731343284	"t"	"g"	0.14	8e-04	"-"
"483"	"a"	0.0538345864661654	0.339285714285714	"u"	"g"	"aa"	"v"	0.0614035087719298	"f"	"t"	0.149253731343284	"t"	"g"	0	1e-04	"-"
"484"	"b"	0.150375939849624	0.0148214285714286	"y"	"p"	"c"	"v"	0.00140350877192982	"f"	"t"	0.0298507462686567	"f"	"g"	0.064	6e-05	"-"
"485"	"b"	0.314586466165414	0.0385714285714286	"u"	"g"	"m"	"v"	0.0408771929824561	"f"	"f"	0	"f"	"s"	0.014	0	"-"
"486"	"b"	0.918496240601504	0.678571428571429	"y"	"p"	"ff"	"ff"	0.00140350877192982	"f"	"t"	0.0298507462686567	"f"	"g"	0	0.00351	"-"
"487"	"b"	0.216842105263158	0.00446428571428571	"y"	"p"	"k"	"v"	0.00298245614035088	"f"	"f"	0	"f"	"g"	0.108	0.021	"-"
"488"	"b"	0.161654135338346	0.47625	"y"	"p"	"aa"	"v"	0.00140350877192982	"f"	"f"	0	"t"	"g"	0.06	0.00475	"-"
"489"	"b"	0.076390977443609	0.126428571428571	"y"	"p"	"ff"	"ff"	0	"f"	"f"	0	"t"	"g"	0.09	1e-05	"-"
"490"	"?"	0.474887218045113	0.0357142857142857	"u"	"g"	"q"	"v"	0.0043859649122807	"f"	"f"	0	"t"	"g"	0.1315	0	"-"
"491"	"a"	0.503759398496241	0.0267857142857143	"u"	"g"	"q"	"h"	0.0964912280701754	"t"	"t"	0.0149253731343284	"f"	"g"	0.1665	0.00892	"+"
"492"	"b"	0.156691729323308	0.03125	"u"	"g"	"q"	"v"	0.162280701754386	"t"	"t"	0.0298507462686567	"t"	"g"	0.26	0.02	"+"
"493"	"b"	0.383458646616541	0.339285714285714	"u"	"g"	"m"	"v"	0.228070175438596	"t"	"t"	0.208955223880597	"f"	"g"	0.12	0.04607	"+"
"494"	"a"	0.101503759398496	0.422678571428571	"u"	"g"	"c"	"h"	0.210526315789474	"t"	"f"	0	"f"	"g"	0.17	0	"+"
"495"	"a"	0.076390977443609	0.157678571428571	"y"	"p"	"c"	"h"	0.105263157894737	"t"	"f"	0	"f"	"g"	0.12	0	"+"
"496"	"b"	0.0815037593984963	0.339285714285714	"u"	"g"	"w"	"v"	0.0526315789473684	"t"	"f"	0	"f"	"g"	0.06	0.02206	"+"
"497"	"a"	0.169172932330827	0.03125	"u"	"g"	"x"	"h"	0.0364912280701754	"t"	"f"	0	"t"	"g"	0.08	0.0586	"+"
"498"	"b"	0.0965413533834587	0.330357142857143	"u"	"g"	"c"	"v"	0.0584210526315789	"t"	"t"	0.0447761194029851	"t"	"g"	0.02	0.00028	"+"
"499"	"b"	0.180451127819549	0.0178571428571429	"u"	"g"	"c"	"v"	0.0512280701754386	"t"	"t"	0.0746268656716418	"t"	"g"	0.156	0	"+"
"500"	"b"	0.100300751879699	0.25	"u"	"g"	"c"	"v"	0.0570175438596491	"t"	"t"	0.0447761194029851	"f"	"g"	0.1	0.01391	"+"
"501"	"b"	0.26794242242775	0.142857142857143	"u"	"g"	"x"	"v"	0.175438596491228	"t"	"t"	0.0447761194029851	"t"	"g"	0.145	0.02279	"+"
"502"	"b"	0.379699248120301	0.178571428571429	"u"	"g"	"cc"	"v"	0.12280701754386	"t"	"t"	0.149253731343284	"t"	"g"	0	0	"+"
"503"	"a"	0.756842105263158	0.00589285714285714	"u"	"g"	"ff"	"ff"	0	"t"	"t"	0.0149253731343284	"f"	"g"	0.116	0.001	"+"
"504"	"b"	0.218045112781955	0.183035714285714	"u"	"g"	"x"	"v"	0.166666666666667	"t"	"t"	0.0298507462686567	"f"	"g"	0.21	7e-05	"+"
"505"	"a"	0.225563909774436	0.133928571428571	"u"	"g"	"c"	"v"	0.0380701754385965	"t"	"t"	0.0149253731343284	"t"	"g"	0.1855	0	"+"
"506"	"b"	0.264360902255639	0.696428571428571	"u"	"g"	"c"	"v"	0.245614035087719	"t"	"t"	0.238805970149254	"f"	"g"	0	0.05	"+"
"507"	"a"	0.0777443609022557	0.321428571428571	"u"	"g"	"aa"	"v"	0.0263157894736842	"t"	"t"	0.0298507462686567	"f"	"g"	0.044	0.00591	"+"
"508"	"a"	0.165413533834586	0.107142857142857	"u"	"g"	"q"	"h"	0.0643859649122807	"t"	"t"	0.283582089552239	"f"	"g"	0	0.005	"+"
"509"	"a"	0.254436090225564	0.428571428571429	"u"	"g"	"c"	"v"	0.0701754385964912	"t"	"t"	0.0149253731343284	"f"	"g"	0.11	0.00019	"+"
"510"	"b"	0.109022556390977	0.171071428571429	"y"	"p"	"w"	"v"	0.0789473684210526	"t"	"t"	0.0149253731343284	"t"	"g"	0.04	0.003	"+"
"511"	"b"	0	0.142857142857143	"y"	"p"	"w"	"v"	0.0614035087719298	"t"	"t"	0.0298507462686567	"t"	"g"	0.06	0.01	"+"
"512"	"a"	0.484962406015038	0.142857142857143	"u"	"g"	"j"	"j"	0	"t"	"f"	0	"f"	"g"	0.05	0.0096	"+"
"513"	"a"	0.45984962406015	0	"u"	"g"	"c"	"v"	0.087719298245614	"t"	"f"	0	"f"	"g"	0	0	"+"
"514"	"b"	0.0977443609022556	0.355714285714286	"u"	"g"	"e"	"dd"	0	"t"	"f"	0	"f"	"g"	0	0	"+"
"515"	"b"	0.134135338345865	0.0907142857142857	"y"	"p"	"c"	"h"	0.0907017543859649	"t"	"f"	0	"f"	"g"	0	0	"+"
"516"	"b"	0.26794242242775	0.375	"u"	"g"	"x"	"v"	0.228070175438596	"t"	"f"	0	"f"	"g"	0	0	"+"
